tau,lmin,n_regions,n_hit,prop_hit,fold,recall,F1,fold_cap
0.4,14,0,0,,,0,0,
0.4,15,0,0,,,0,0,
0.45,1,10,2,0.2,40,0.0555555555555556,0.0869565217391305,40
0.45,2,5,1,0.2,66.6666666666667,0.0277777777777778,0.0487804878048781,40
0.45,3,2,1,0.5,20,0.0277777777777778,0.0526315789473684,20
0.45,4,1,1,1,50,0.0277777777777778,0.0540540540540541,40
0.45,5,1,1,1,40,0.0277777777777778,0.0540540540540541,40
0.45,6,0,0,,,0,0,
0.45,7,0,0,,,0,0,
0.45,8,0,0,,,0,0,
0.45,9,0,0,,,0,0,
0.45,10,0,0,,,0,0,
0.45,11,0,0,,,0,0,
0.45,12,0,0,,,0,0,
0.45,13,0,0,,,0,0,
0.45,14,0,0,,,0,0,
0.45,15,0,0,,,0,0,
0.5,1,8,1,0.125,18.1818181818182,0.0277777777777778,0.0454545454545455,18.1818181818182
0.5,2,3,1,0.333333333333333,18.1818181818182,0.0277777777777778,0.0512820512820513,18.1818181818182
0.5,3,1,1,1,40,0.0277777777777778,0.0540540540540541,40
0.5,4,1,1,1,28.5714285714286,0.0277777777777778,0.0540540540540541,28.5714285714286
0.5,5,0,0,,,0,0,
0.5,6,0,0,,,0,0,
0.5,7,0,0,,,0,0,
0.5,8,0,0,,,0,0,
0.5,9,0,0,,,0,0,
0.5,10,0,0,,,0,0,
0.5,11,0,0,,,0,0,
0.5,12,0,0,,,0,0,
0.5,13,0,0,,,0,0,
0.5,14,0,0,,,0,0,
0.5,15,0,0,,,0,0,
0.55,1,6,1,0.166666666666667,18.1818181818182,0.0277777777777778,0.0476190476190476,18.1818181818182
0.55,2,2,1,0.5,28.5714285714286,0.0277777777777778,0.0526315789473684,28.5714285714286
0.55,3,1,1,1,100,0.0277777777777778,0.0540540540540541,40
0.55,4,1,1,1,66.6666666666667,0.0277777777777778,0.0540540540540541,40
0.55,5,0,0,,,0,0,
0.55,6,0,0,,,0,0,
0.55,7,0,0,,,0,0,
0.55,8,0,0,,,0,0,
0.55,9,0,0,,,0,0,
0.55,10,0,0,,,0,0,
0.55,11,0,0,,,0,0,
0.55,12,0,0,,,0,0,
0.55,13,0,0,,,0,0,
0.55,14,0,0,,,0,0,
0.55,15,0,0,,,0,0,
0.6,1,5,1,0.2,66.6666666666667,0.0277777777777778,0.0487804878048781,40
0.6,2,1,1,1,22.2222222222222,0.0277777777777778,0.0540540540540541,22.2222222222222
0.6,3,1,1,1,18.1818181818182,0.0277777777777778,0.0540540540540541,18.1818181818182
0.6,4,1,1,1,66.6666666666667,0.0277777777777778,0.0540540540540541,40
0.6,5,0,0,,,0,0,
0.6,6,0,0,,,0,0,
0.6,7,0,0,,,0,0,
0.6,8,0,0,,,0,0,
0.6,9,0,0,,,0,0,
0.6,10,0,0,,,0,0,
0.6,11,0,0,,,0,0,
0.6,12,0,0,,,0,0,
0.6,13,0,0,,,0,0,
0.6,14,0,0,,,0,0,
0.6,15,0,0,,,0,0,
0.65,1,6,2,0.333333333333333,30.7692307692308,0.0277777777777778,0.0512820512820513,30.7692307692308
0.65,2,1,1,1,50,0.0277777777777778,0.0540540540540541,40
0.65,3,0,0,,,0,0,
0.65,4,0,0,,,0,0,
0.65,5,0,0,,,0,0,
0.65,6,0,0,,,0,0,
0.65,7,0,0,,,0,0,
0.65,8,0,0,,,0,0,
0.65,9,0,0,,,0,0,
0.65,10,0,0,,,0,0,
0.65,11,0,0,,,0,0,
0.65,12,0,0,,,0,0,
0.65,13,0,0,,,0,0,
0.65,14,0,0,,,0,0,
0.65,15,0,0,,,0,0,
0.7,1,5,2,0.4,57.1428571428571,0.0277777777777778,0.051948051948052,40
0.7,2,1,1,1,66.6666666666667,0.0277777777777778,0.0540540540540541,40
0.7,3,0,0,,,0,0,
0.7,4,0,0,,,0,0,
0.7,5,0,0,,,0,0,
0.7,6,0,0,,,0,0,
