tau,lmin,n_regions,n_hit,prop_hit,fold,recall,F1,fold_cap
0.45,2,133,18,0.135338345864662,1.29124820659971,0.113989637305699,0.12375,1.29124820659971
0.45,3,94,15,0.159574468085106,1.39664804469274,0.103626943005181,0.12565445026178,1.39664804469274
0.45,4,75,13,0.173333333333333,1.33264992311635,0.0932642487046632,0.12127494169474,1.33264992311635
0.45,5,58,11,0.189655172413793,1.19891008174387,0.0829015544041451,0.115372009177319,1.19891008174387
0.45,6,44,11,0.25,1.42302716688228,0.0829015544041451,0.124513618677043,1.42302716688228
0.45,7,36,9,0.25,1.32450331125828,0.0725388601036269,0.112449799196787,1.32450331125828
0.45,8,34,8,0.235294117647059,1.19670905011219,0.0673575129533679,0.104733131923464,1.19670905011219
0.45,9,27,7,0.259259259259259,1.23239436619718,0.0621761658031088,0.100298507462687,1.23239436619718
0.45,10,26,7,0.269230769230769,1.28913443830571,0.0621761658031088,0.101022248947685,1.28913443830571
0.45,11,18,7,0.388888888888889,1.44181256436663,0.0621761658031088,0.10721123165284,1.44181256436663
0.45,12,14,6,0.428571428571429,1.67364016736402,0.0569948186528497,0.100609756097561,1.67364016736402
0.45,13,11,6,0.545454545454545,1.71428571428571,0.0569948186528497,0.103205629397967,1.71428571428571
0.45,14,9,5,0.555555555555556,1.57977883096367,0.0518134715025907,0.0947867298578199,1.57977883096367
0.45,15,5,3,0.6,1.53061224489796,0.0362694300518135,0.0684039087947883,1.53061224489796
0.5,1,214,25,0.116822429906542,1.30582397492818,0.139896373056995,0.127322455908705,1.30582397492818
0.5,2,126,18,0.142857142857143,1.35135135135135,0.113989637305699,0.126801152737752,1.35135135135135
0.5,3,90,15,0.166666666666667,1.48294611962432,0.103626943005181,0.12779552715655,1.48294611962432
0.5,4,72,13,0.180555555555556,1.3771186440678,0.0932642487046632,0.12299605781866,1.3771186440678
0.5,5,56,11,0.196428571428571,1.3134328358209,0.0829015544041451,0.11659489897317,1.3134328358209
0.5,6,41,10,0.24390243902439,1.37741046831956,0.077720207253886,0.117878192534381,1.37741046831956
0.5,7,36,9,0.25,1.36054421768707,0.0725388601036269,0.112449799196787,1.36054421768707
0.5,8,31,6,0.193548387096774,1.09289617486339,0.0518134715025907,0.0817438692098093,1.09289617486339
0.5,9,24,6,0.25,1.28342245989305,0.0518134715025907,0.0858369098712446,1.28342245989305
0.5,10,21,6,0.285714285714286,1.48883374689826,0.0518134715025907,0.087719298245614,1.48883374689826
0.5,11,14,5,0.357142857142857,1.61812297734628,0.0466321243523316,0.0824931255728689,1.61812297734628
0.5,12,12,5,0.416666666666667,1.77619893428064,0.0466321243523316,0.0838769804287046,1.77619893428064
0.5,13,9,5,0.555555555555556,1.68634064080944,0.0466321243523316,0.0860420650095603,1.68634064080944
0.5,14,7,3,0.428571428571429,1.43540669856459,0.0310880829015544,0.0579710144927536,1.43540669856459
0.5,15,4,2,0.5,1.32890365448505,0.0259067357512953,0.0492610837438424,1.32890365448505
0.55,1,191,24,0.12565445026178,1.41760189013585,0.134715025906736,0.13002708897687,1.41760189013585
0.55,2,121,18,0.148760330578512,1.48944973107158,0.113989637305699,0.129074315514993,1.48944973107158
0.55,3,88,14,0.159090909090909,1.4278429372769,0.0984455958549223,0.121627800640146,1.4278429372769
0.55,4,69,13,0.188405797101449,1.48741418764302,0.0932642487046632,0.124766728872301,1.48741418764302
0.55,5,53,11,0.207547169811321,1.35135135135135,0.0829015544041451,0.118478626725008,1.35135135135135
0.55,6,41,10,0.24390243902439,1.4792899408284,0.077720207253886,0.117878192534381,1.4792899408284
0.55,7,35,8,0.228571428571429,1.28720836685438,0.0673575129533679,0.104052026013007,1.28720836685438
0.55,8,31,6,0.193548387096774,1.12254443405051,0.0518134715025907,0.0817438692098093,1.12254443405051
0.55,9,21,5,0.238095238095238,1.36798905608755,0.0466321243523316,0.0779896013864818,1.36798905608755
