tau,lmin,n_regions,n_hit,prop_hit,fold,recall,estimable,F1,fold_cap
0.1,4,98,21,0.214285714285714,1.26088261783248,0.186528497409326,TRUE,0.199445983379501,1.26088261783248
0.1,5,81,18,0.222222222222222,1.21085735427668,0.16580310880829,TRUE,0.189910979228487,1.21085735427668
0.1,6,68,17,0.25,1.24437287267138,0.160621761658031,TRUE,0.195583596214511,1.24437287267138
0.1,7,57,14,0.245614035087719,1.19571251654781,0.139896373056995,TRUE,0.178259844376326,1.19571251654781
0.1,8,48,14,0.291666666666667,1.28087831655993,0.139896373056995,TRUE,0.189094547273637,1.28087831655993
0.1,9,44,14,0.318181818181818,1.32865141880991,0.139896373056995,TRUE,0.194344473007712,1.32865141880991
0.1,10,37,13,0.351351351351351,1.3553667309597,0.134715025906736,TRUE,0.194756554307116,1.3553667309597
0.1,11,30,10,0.333333333333333,1.12549240292628,0.10880829015544,TRUE,0.1640625,1.12549240292628
0.1,12,29,10,0.344827586206897,1.15506786023679,0.10880829015544,TRUE,0.165419456478928,1.15506786023679
0.1,13,26,10,0.384615384615385,1.21654501216545,0.10880829015544,TRUE,0.169628432956381,1.21654501216545
0.1,14,20,8,0.4,1.15732368896926,0.0932642487046632,TRUE,0.151260504201681,1.15732368896926
0.1,15,16,8,0.5,1.38372394707256,0.0932642487046632,TRUE,0.157205240174672,1.38372394707256
0.15,1,382,41,0.107329842931937,1.09218290067795,0.227979274611399,TRUE,0.14594878847943,1.09218290067795
0.15,2,181,24,0.132596685082873,1.10982658959538,0.181347150259067,TRUE,0.153186833226954,1.10982658959538
0.15,3,120,21,0.175,1.2358029776967,0.176165803108808,TRUE,0.17558096643305,1.2358029776967
0.15,4,93,15,0.161290322580645,1.04387765753854,0.139896373056995,TRUE,0.149833518312986,1.04387765753854
0.15,5,75,14,0.186666666666667,1.1097459474456,0.134715025906736,TRUE,0.156491831470336,1.1097459474456
0.15,6,65,14,0.215384615384615,1.18724559023067,0.134715025906736,TRUE,0.165755919854281,1.18724559023067
0.15,7,56,12,0.214285714285714,1.17970900511207,0.119170984455959,TRUE,0.153163152053274,1.17970900511207
0.15,8,45,12,0.266666666666667,1.29296412024566,0.119170984455959,TRUE,0.164726947179947,1.29296412024566
0.15,9,40,11,0.275,1.24645892351275,0.113989637305699,TRUE,0.161172161172161,1.24645892351275
0.15,10,33,10,0.303030303030303,1.21802679658952,0.10880829015544,TRUE,0.160121997712542,1.21802679658952
0.15,11,28,9,0.321428571428571,1.19784388101417,0.103626943005181,TRUE,0.156726164562472,1.19784388101417
0.15,12,25,8,0.32,1.20718273728686,0.0984455958549223,TRUE,0.150569588905399,1.20718273728686
0.15,13,19,7,0.368421052631579,1.21485595279417,0.0932642487046632,TRUE,0.148848198464265,1.21485595279417
0.15,14,14,6,0.428571428571429,1.33288903698767,0.0829015544041451,TRUE,0.138929088277858,1.33288903698767
0.15,15,10,5,0.5,1.21743364986608,0.077720207253886,TRUE,0.134529147982063,1.21743364986608
0.2,1,351,40,0.113960113960114,1.17005250610621,0.22279792746114,TRUE,0.150791215535002,1.17005250610621
0.2,2,170,24,0.141176470588235,1.19790366857999,0.176165803108808,TRUE,0.15674222051479,1.19790366857999
0.2,3,116,21,0.181034482758621,1.34146730971925,0.170984455958549,TRUE,0.175866006851922,1.34146730971925
0.2,4,91,14,0.153846153846154,1.05014439485429,0.129533678756477,TRUE,0.140646976090014,1.05014439485429
0.2,5,72,14,0.194444444444444,1.17954334821805,0.129533678756477,TRUE,0.155486450466459,1.17954334821805
0.2,6,59,13,0.220338983050847,1.24140565317036,0.119170984455959,TRUE,0.154681841696845,1.24140565317036
0.2,7,52,12,0.230769230769231,1.20324877168355,0.113989637305699,TRUE,0.152601156069364,1.20324877168355
0.2,8,43,11,0.255813953488372,1.22215432475974,0.10880829015544,TRUE,0.152676801057501,1.22215432475974
0.2,9,39,10,0.256410256410256,1.16353481877945,0.103626943005181,TRUE,0.14760147601476,1.16353481877945
0.2,10,33,10,0.303030303030303,1.23961819759514,0.103626943005181,TRUE,0.154440154440154,1.23961819759514
0.2,11,24,7,0.291666666666667,1.07386668712127,0.0880829015544041,TRUE,0.135304150085276,1.07386668712127
0.2,12,21,6,0.285714285714286,1.11358574610245,0.0829015544041451,TRUE,0.1285140562249,1.11358574610245
0.2,13,15,6,0.4,1.3136288998358,0.0829015544041451,TRUE,0.137339055793991,1.3136288998358
0.2,14,12,6,0.5,1.35823429541596,0.0829015544041451,TRUE,0.142222222222222,1.35823429541596
0.2,15,9,5,0.555555555555556,1.30582397492818,0.077720207253886,TRUE,0.136363636363636,1.30582397492818
0.25,1,329,39,0.11854103343465,1.21738044699713,0.217616580310881,TRUE,0.153478566408995,1.21738044699713
0.25,2,165,24,0.145454545454545,1.22909891685658,0.170984455958549,TRUE,0.157189639773742,1.22909891685658
0.25,3,111,19,0.171171171171171,1.27056306005082,0.155440414507772,TRUE,0.162926968700872,1.27056306005082
0.25,4,90,14,0.155555555555556,1.06593573930257,0.129533678756477,TRUE,0.141357027463651,1.06593573930257
0.25,5,72,14,0.194444444444444,1.17642115877484,0.129533678756477,TRUE,0.155486450466459,1.17642115877484
0.25,6,55,12,0.218181818181818,1.17497307353373,0.113989637305699,TRUE,0.149744753261486,1.17497307353373
0.25,7,47,11,0.234042553191489,1.14511763481158,0.10880829015544,TRUE,0.148553054662379,1.14511763481158
0.25,8,40,11,0.275,1.27854942755855,0.10880829015544,TRUE,0.155923050961863,1.27854942755855
0.25,9,36,10,0.277777777777778,1.20293516179478,0.103626943005181,TRUE,0.150943396226415,1.20293516179478
0.25,10,32,9,0.28125,1.14148011922126,0.0984455958549223,TRUE,0.145842217484009,1.14148011922126
0.25,11,24,7,0.291666666666667,1.09298149738465,0.0880829015544041,TRUE,0.135304150085276,1.09298149738465
0.25,12,20,6,0.3,1.13389398091278,0.0829015544041451,TRUE,0.129905277401894,1.13389398091278
0.25,13,14,6,0.428571428571429,1.33660057919358,0.0829015544041451,TRUE,0.138929088277858,1.33660057919358
0.25,14,11,6,0.545454545454545,1.56801254410035,0.0829015544041451,TRUE,0.143928035982009,1.56801254410035
0.25,15,9,5,0.555555555555556,1.37193030594046,0.077720207253886,TRUE,0.136363636363636,1.37193030594046
0.3,1,294,34,0.115646258503401,1.20207180611289,0.191709844559585,TRUE,0.144266055045871,1.20207180611289
0.3,2,154,23,0.149350649350649,1.24600465897394,0.150259067357513,TRUE,0.149803481190342,1.24600465897394
0.3,3,107,16,0.149532710280374,1.13899270332799,0.124352331606218,TRUE,0.135785007072136,1.13899270332799
0.3,4,88,14,0.159090909090909,1.10492877155598,0.113989637305699,TRUE,0.132815868909012,1.10492877155598
0.3,5,71,14,0.197183098591549,1.22244051517136,0.113989637305699,TRUE,0.144465290806754,1.22244051517136
0.3,6,55,12,0.218181818181818,1.21988411100945,0.0984455958549223,TRUE,0.135673906575424,1.21988411100945
0.3,7,42,10,0.238095238095238,1.19581464872945,0.0880829015544041,TRUE,0.128593040847201,1.19581464872945
0.3,8,38,10,0.263157894736842,1.24859533025346,0.0880829015544041,TRUE,0.131987577639751,1.24859533025346
0.3,9,32,9,0.28125,1.19102759213922,0.0829015544041451,TRUE,0.128056914184082,1.19102759213922
0.3,10,29,8,0.275862068965517,1.19787377405106,0.077720207253886,TRUE,0.121273370389085,1.19787377405106
0.3,11,23,7,0.304347826086957,1.17203850983675,0.0725388601036269,TRUE,0.117154811715481,1.17203850983675
0.3,12,19,6,0.315789473684211,1.29575639779721,0.0673575129533679,TRUE,0.111032028469751,1.29575639779721
0.3,13,13,6,0.461538461538462,1.55159038013964,0.0673575129533679,TRUE,0.117558402411454,1.55159038013964
0.3,14,11,6,0.545454545454545,1.63979229297622,0.0673575129533679,TRUE,0.119907763259032,1.63979229297622
0.3,15,6,4,0.666666666666667,1.63532297628782,0.0518134715025907,TRUE,0.0961538461538462,1.63532297628782
0.35,1,272,28,0.102941176470588,1.11409529493683,0.16580310880829,TRUE,0.127020130422455,1.11409529493683
0.35,2,144,20,0.138888888888889,1.15114538966271,0.139896373056995,TRUE,0.13939081053175,1.15114538966271
0.35,3,105,16,0.152380952380952,1.18773661940465,0.124352331606218,TRUE,0.136947218259629,1.18773661940465
0.35,4,83,14,0.168674698795181,1.18433296675408,0.113989637305699,TRUE,0.136042402826855,1.18433296675408
0.35,5,66,14,0.212121212121212,1.28812623637116,0.113989637305699,TRUE,0.148290804044294,1.28812623637116
0.35,6,51,12,0.235294117647059,1.32824173999668,0.0984455958549223,TRUE,0.138812785388128,1.32824173999668
0.35,7,40,9,0.225,1.12690164652852,0.0829015544041451,TRUE,0.121161127471603,1.12690164652852
0.35,8,37,9,0.243243243243243,1.16875527563145,0.0829015544041451,TRUE,0.123658222413053,1.16875527563145
0.35,9,29,8,0.275862068965517,1.15598583917347,0.077720207253886,TRUE,0.121273370389085,1.15598583917347
0.35,10,28,7,0.25,1.0922140739585,0.0725388601036269,TRUE,0.112449799196787,1.0922140739585
0.35,11,21,7,0.333333333333333,1.36492151701277,0.0725388601036269,TRUE,0.119148936170213,1.36492151701277
0.35,12,19,6,0.315789473684211,1.29603628901609,0.0673575129533679,TRUE,0.111032028469751,1.29603628901609
0.35,13,12,6,0.5,1.60021336178157,0.0673575129533679,TRUE,0.118721461187215,1.60021336178157
0.35,14,11,6,0.545454545454545,1.64383561643836,0.0673575129533679,TRUE,0.119907763259032,1.64383561643836
0.35,15,6,4,0.666666666666667,1.66805671392827,0.0518134715025907,TRUE,0.0961538461538462,1.66805671392827
0.4,1,257,27,0.105058365758755,1.15894750397047,0.150259067357513,TRUE,0.123657612128869,1.15894750397047
0.4,2,140,18,0.128571428571429,1.11926377316254,0.119170984455959,TRUE,0.123692859276965,1.11926377316254
0.4,3,99,15,0.151515151515152,1.27312850110338,0.10880829015544,TRUE,0.126658624849216,1.27312850110338
0.4,4,77,13,0.168831168831169,1.27971649357681,0.0984455958549223,TRUE,0.124370594159114,1.27971649357681
0.4,5,61,12,0.19672131147541,1.26402275240954,0.0932642487046632,TRUE,0.126537785588752,1.26402275240954
0.4,6,48,12,0.25,1.42424781912053,0.0932642487046632,TRUE,0.135849056603774,1.42424781912053
0.4,7,38,9,0.236842105263158,1.20280654861343,0.077720207253886,TRUE,0.11703511053316,1.20280654861343
0.4,8,36,9,0.25,1.23304562268804,0.077720207253886,TRUE,0.118577075098814,1.23304562268804
0.4,9,29,8,0.275862068965517,1.16959064327485,0.0725388601036269,TRUE,0.114871794871795,1.16959064327485
0.4,10,27,7,0.259259259259259,1.18243243243243,0.0673575129533679,TRUE,0.106933019976498,1.18243243243243
0.4,11,21,7,0.333333333333333,1.35488241556179,0.0673575129533679,TRUE,0.112068965517241,1.35488241556179
0.4,12,18,6,0.333333333333333,1.35977337110482,0.0621761658031088,TRUE,0.104803493449782,1.35977337110482
0.4,13,12,6,0.5,1.63710777626194,0.0621761658031088,TRUE,0.110599078341014,1.63710777626194
0.4,14,9,5,0.555555555555556,1.61995788109509,0.0569948186528497,TRUE,0.103383458646616,1.61995788109509
0.4,15,6,4,0.666666666666667,1.66320166320166,0.0518134715025907,TRUE,0.0961538461538462,1.66320166320166
0.45,1,229,25,0.109170305676856,1.22049454438939,0.139896373056995,TRUE,0.122638081395349,1.22049454438939
0.45,2,133,18,0.135338345864662,1.30213043006475,0.113989637305699,TRUE,0.12375,1.30213043006475
0.45,3,94,15,0.159574468085106,1.35814206165965,0.103626943005181,TRUE,0.12565445026178,1.35814206165965
0.45,4,75,13,0.173333333333333,1.31359571565705,0.0932642487046632,TRUE,0.121274941694739,1.31359571565705
0.45,5,58,11,0.189655172413793,1.22719919674234,0.0829015544041451,TRUE,0.115372009177319,1.22719919674234
0.45,6,44,11,0.25,1.44082782107538,0.0829015544041451,TRUE,0.124513618677043,1.44082782107538
0.45,7,36,9,0.25,1.30890052356021,0.0725388601036269,TRUE,0.112449799196787,1.30890052356021
0.45,8,34,8,0.235294117647059,1.1756925563965,0.0673575129533679,TRUE,0.104733131923464,1.1756925563965
0.45,9,27,7,0.259259259259259,1.20099511023419,0.0621761658031088,TRUE,0.100298507462687,1.20099511023419
0.45,10,26,7,0.269230769230769,1.27307447485678,0.0621761658031088,TRUE,0.101022248947685,1.27307447485678
0.45,11,18,7,0.388888888888889,1.43266475644699,0.0621761658031088,TRUE,0.10721123165284,1.43266475644699
0.45,12,14,6,0.428571428571429,1.68728908886389,0.0569948186528497,TRUE,0.100609756097561,1.68728908886389
0.45,13,11,6,0.545454545454545,1.72960507350822,0.0569948186528497,TRUE,0.103205629397967,1.72960507350822
0.45,14,9,5,0.555555555555556,1.66777851901268,0.0518134715025907,TRUE,0.0947867298578199,1.66777851901268
0.45,15,5,3,0.6,1.46127618119825,0.0362694300518135,TRUE,0.0684039087947883,1.46127618119825
0.5,1,214,25,0.116822429906542,1.31981839298912,0.139896373056995,TRUE,0.127322455908705,1.31981839298912
0.5,2,126,18,0.142857142857143,1.37048880767474,0.113989637305699,TRUE,0.126801152737752,1.37048880767474
0.5,3,90,15,0.166666666666667,1.44036873439601,0.103626943005181,TRUE,0.127795527156549,1.44036873439601
0.5,4,72,13,0.180555555555556,1.35812787296281,0.0932642487046632,TRUE,0.12299605781866,1.35812787296281
0.5,5,56,11,0.196428571428571,1.30820003567818,0.0829015544041451,TRUE,0.11659489897317,1.30820003567818
0.5,6,41,10,0.24390243902439,1.42015195625932,0.077720207253886,TRUE,0.117878192534381,1.42015195625932
0.5,7,36,9,0.25,1.36415308829102,0.0725388601036269,TRUE,0.112449799196787,1.36415308829102
0.5,8,31,6,0.193548387096774,1.14090131203651,0.0518134715025907,TRUE,0.0817438692098093,1.14090131203651
0.5,9,24,6,0.25,1.29129452275907,0.0518134715025907,TRUE,0.0858369098712447,1.29129452275907
0.5,10,21,6,0.285714285714286,1.47892531427163,0.0518134715025907,TRUE,0.0877192982456141,1.47892531427163
0.5,11,14,5,0.357142857142857,1.58252888115208,0.0466321243523316,TRUE,0.0824931255728689,1.58252888115208
0.5,12,12,5,0.416666666666667,1.7102787754404,0.0466321243523316,TRUE,0.0838769804287046,1.7102787754404
0.5,13,9,5,0.555555555555556,1.80962721679334,0.0466321243523316,TRUE,0.0860420650095602,1.80962721679334
0.5,14,7,3,0.428571428571429,1.44822592324403,0.0310880829015544,TRUE,0.0579710144927536,1.44822592324403
0.5,15,4,2,,,0.0259067357512953,FALSE,,
0.55,1,191,24,0.12565445026178,1.43540669856459,0.134715025906736,TRUE,0.13002708897687,1.43540669856459
0.55,2,121,18,0.148760330578512,1.50810607012693,0.113989637305699,TRUE,0.129074315514993,1.50810607012693
0.55,3,88,14,0.159090909090909,1.45107794361526,0.0984455958549223,TRUE,0.121627800640146,1.45107794361526
0.55,4,69,13,0.188405797101449,1.48783977110157,0.0932642487046632,TRUE,0.124766728872301,1.48783977110157
0.55,5,53,11,0.207547169811321,1.43219842458173,0.0829015544041451,TRUE,0.118478626725008,1.43219842458173
0.55,6,41,10,0.24390243902439,1.45032632342277,0.077720207253886,TRUE,0.117878192534381,1.45032632342277
0.55,7,35,8,0.228571428571429,1.25303469339807,0.0673575129533679,TRUE,0.104052026013007,1.25303469339807
0.55,8,31,6,0.193548387096774,1.14340161981896,0.0518134715025907,TRUE,0.0817438692098093,1.14340161981896
0.55,9,21,5,0.238095238095238,1.42146410803127,0.0466321243523316,TRUE,0.0779896013864818,1.42146410803127
0.55,10,17,5,0.294117647058824,1.64149704530532,0.0466321243523316,TRUE,0.0805008944543828,1.64149704530532
0.55,11,11,5,0.454545454545455,1.76959830118563,0.0466321243523316,TRUE,0.0845864661654135,1.76959830118563
0.55,12,11,5,0.454545454545455,1.74520069808028,0.0466321243523316,TRUE,0.0845864661654135,1.74520069808028
0.55,13,8,4,0.5,1.59426066161817,0.0414507772020725,TRUE,0.0765550239234449,1.59426066161817
0.55,14,6,3,0.5,1.83879865154766,0.0310880829015544,TRUE,0.0585365853658537,1.83879865154766
0.55,15,4,2,,,0.0259067357512953,FALSE,,
0.6,1,171,23,0.134502923976608,1.55831837121854,0.124352331606218,TRUE,0.129228608217254,1.55831837121854
0.6,2,112,16,0.142857142857143,1.47187341888598,0.103626943005181,TRUE,0.12012012012012,1.47187341888598
0.6,3,84,14,0.166666666666667,1.51687523701176,0.0932642487046632,TRUE,0.119601328903655,1.51687523701176
0.6,4,67,12,0.17910447761194,1.43429151975139,0.0829015544041451,TRUE,0.113341204250295,1.43429151975139
0.6,5,51,10,0.196078431372549,1.33502436419465,0.0725388601036269,TRUE,0.10590015128593,1.33502436419465
0.6,6,39,9,0.230769230769231,1.33323457521665,0.0673575129533679,TRUE,0.10427807486631,1.33323457521665
0.6,7,32,6,0.1875,1.24623533077163,0.0466321243523316,TRUE,0.0746887966804979,1.24623533077163
0.6,8,26,6,0.230769230769231,1.34498991257566,0.0466321243523316,TRUE,0.0775862068965517,1.34498991257566
0.6,9,19,5,0.263157894736842,1.60875160875161,0.0414507772020725,TRUE,0.0716204118173679,1.60875160875161
0.6,10,17,5,0.294117647058824,1.67476134650812,0.0414507772020725,TRUE,0.072661217075386,1.67476134650812
0.6,11,11,5,0.454545454545455,1.80538003249684,0.0414507772020725,TRUE,0.0759734093067426,1.80538003249684
0.6,12,11,5,0.454545454545455,1.80147721131328,0.0414507772020725,TRUE,0.0759734093067426,1.80147721131328
0.6,13,8,4,0.5,1.67785234899329,0.0362694300518135,TRUE,0.067632850241546,1.67785234899329
0.6,14,5,3,0.6,1.98281559814937,0.0259067357512953,TRUE,0.0496688741721854,1.98281559814937
0.6,15,4,2,,,0.0207253886010363,FALSE,,
0.65,1,149,19,0.12751677852349,1.59717552118359,0.103626943005181,TRUE,0.11433729502031,1.59717552118359
0.65,2,105,14,0.133333333333333,1.48864905098623,0.0880829015544041,TRUE,0.106084243369735,1.48864905098623
0.65,3,80,13,0.1625,1.57014312458482,0.0829015544041451,TRUE,0.109791501715492,1.57014312458482
0.65,4,65,11,0.169230769230769,1.46111443182573,0.0725388601036269,TRUE,0.101549620837455,1.46111443182573
0.65,5,45,7,0.155555555555556,1.15846090194456,0.0518134715025907,TRUE,0.0777345918933926,1.15846090194456
0.65,6,35,7,0.2,1.36054421768708,0.0518134715025907,TRUE,0.0823045267489712,1.36054421768708
0.65,7,27,5,0.185185185185185,1.43513203214696,0.0414507772020725,TRUE,0.0677392040643522,1.43513203214696
0.65,8,19,4,0.210526315789474,1.60417084419491,0.0362694300518135,TRUE,0.0618784530386741,1.60417084419491
0.65,9,17,4,0.235294117647059,1.61453077699294,0.0362694300518135,TRUE,0.0628507295173962,1.61453077699294
0.65,10,14,4,0.285714285714286,1.70867150790261,0.0362694300518135,TRUE,0.0643678160919541,1.70867150790261
0.65,11,10,4,0.4,1.77659338218965,0.0362694300518135,TRUE,0.0665083135391925,1.77659338218965
0.65,12,9,4,0.444444444444444,1.92817546396722,0.0362694300518135,TRUE,0.0670658682634731,1.92817546396722
0.65,13,7,4,0.571428571428571,2.02891199594218,0.0362694300518135,TRUE,0.0682095006090135,2.02891199594218
0.65,14,4,3,,,0.0259067357512953,FALSE,,
0.65,15,3,2,,,0.0207253886010363,FALSE,,
0.7,1,127,16,0.125984251968504,1.66130204547814,0.0829015544041451,TRUE,0.1,1.66130204547814
0.7,2,88,13,0.147727272727273,1.68831168831169,0.077720207253886,TRUE,0.101854270044398,1.68831168831169
0.7,3,70,10,0.142857142857143,1.53209744139727,0.0621761658031088,TRUE,0.0866425992779783,1.53209744139727
0.7,4,56,9,0.160714285714286,1.62045372704357,0.0569948186528497,TRUE,0.0841478963025924,1.62045372704357
0.7,5,36,5,0.138888888888889,1.14613180515759,0.0362694300518135,TRUE,0.0575184880854561,1.14613180515759
0.7,6,31,5,0.161290322580645,1.2701638511368,0.0362694300518135,TRUE,0.0592216582064298,1.2701638511368
0.7,7,25,4,0.16,1.38264777048047,0.0310880829015544,TRUE,0.052060737527115,1.38264777048047
0.7,8,18,4,0.222222222222222,1.61095449053564,0.0310880829015544,TRUE,0.0545454545454545,1.61095449053564
0.7,9,17,4,0.235294117647059,1.69348010160881,0.0310880829015544,TRUE,0.0549199084668192,1.69348010160881
0.7,10,13,4,0.307692307692308,1.89528547737503,0.0310880829015544,TRUE,0.0564705882352941,1.89528547737503
0.7,11,9,4,0.444444444444444,1.95982361587457,0.0310880829015544,TRUE,0.0581113801452784,1.95982361587457
0.7,12,9,4,0.444444444444444,1.98166955660144,0.0310880829015544,TRUE,0.0581113801452784,1.98166955660144
0.7,13,7,4,0.571428571428571,2.08387600937744,0.0310880829015544,TRUE,0.058968058968059,2.08387600937744
0.7,14,4,3,,,0.0207253886010363,FALSE,,
0.7,15,3,2,,,0.0155440414507772,FALSE,,
0.75,1,103,14,0.135922330097087,1.81912681912682,0.077720207253886,TRUE,0.0988933364728042,1.81912681912682
0.75,2,82,13,0.158536585365854,1.93265442652197,0.0725388601036269,TRUE,0.0995351380913317,1.93265442652197
0.75,3,62,10,0.161290322580645,1.84331797235023,0.0569948186528497,TRUE,0.0842266462480857,1.84331797235023
0.75,4,48,6,0.125,1.29212878216862,0.0362694300518135,TRUE,0.0562248995983936,1.29212878216862
0.75,5,35,5,0.142857142857143,1.20235661897319,0.0310880829015544,TRUE,0.051063829787234,1.20235661897319
0.75,6,26,4,0.153846153846154,1.34115674769489,0.0259067357512953,TRUE,0.0443458980044345,1.34115674769489
0.75,7,22,4,0.181818181818182,1.60642570281124,0.0259067357512953,TRUE,0.0453514739229024,1.60642570281124
0.75,8,15,4,0.266666666666667,1.90521552750655,0.0259067357512953,TRUE,0.0472255017709563,1.90521552750655
0.75,9,14,4,0.285714285714286,1.89304306672977,0.0259067357512953,TRUE,0.0475059382422802,1.89304306672977
0.75,10,11,4,0.363636363636364,1.96078431372549,0.0259067357512953,TRUE,0.0483675937122128,1.96078431372549
0.75,11,9,4,0.444444444444444,2.07253886010363,0.0259067357512953,TRUE,0.0489596083231334,2.07253886010363
0.75,12,7,3,0.428571428571429,2.21075902726603,0.0155440414507772,TRUE,0.03,2.21075902726603
0.75,13,5,3,0.6,2.27358848048503,0.0155440414507772,TRUE,0.0303030303030303,2.27358848048503
0.75,14,1,1,,,0.00518134715025907,FALSE,,
0.75,15,1,1,,,0.00518134715025907,FALSE,,
0.8,1,93,12,0.129032258064516,1.76873756356401,0.0673575129533679,TRUE,0.0885106382978723,1.76873756356401
0.8,2,73,11,0.150684931506849,1.90525677665194,0.0621761658031088,TRUE,0.0880293431143714,1.90525677665194
0.8,3,56,7,0.125,1.58802177858439,0.0414507772020725,TRUE,0.0622568093385214,1.58802177858439
0.8,4,47,4,0.0851063829787234,0.978593272171254,0.0259067357512953,TRUE,0.0397219463753724,0.978593272171254
0.8,5,32,3,0.09375,1.07238605898123,0.0207253886010363,TRUE,0.033946251768034,1.07238605898123
0.8,6,23,3,0.130434782608696,1.58898305084746,0.0207253886010363,TRUE,0.0357675111773473,1.58898305084746
0.8,7,20,3,0.15,1.78944229048613,0.0207253886010363,TRUE,0.0364188163884674,1.78944229048613
0.8,8,14,3,0.214285714285714,2.23880597014925,0.0207253886010363,TRUE,0.0377952755905512,2.23880597014925
0.8,9,12,3,0.25,2.44997958350347,0.0207253886010363,TRUE,0.0382775119617225,2.44997958350347
0.8,10,9,3,0.333333333333333,2.4885939444214,0.0207253886010363,TRUE,0.0390243902439025,2.4885939444214
0.8,11,6,2,0.333333333333333,2.89435600578871,0.0103626943005181,TRUE,0.0201005025125628,2.89435600578871
0.8,12,4,2,,,0.0103626943005181,FALSE,,
0.8,13,2,1,,,0.00518134715025907,FALSE,,
0.8,14,1,1,,,0.00518134715025907,FALSE,,
0.8,15,1,1,,,0.00518134715025907,FALSE,,
0.85,1,68,6,0.0882352941176471,1.43232275005968,0.0310880829015544,TRUE,0.0459770114942529,1.43232275005968
0.85,2,54,6,0.111111111111111,1.61355385235982,0.0310880829015544,TRUE,0.048582995951417,1.61355385235982
0.85,3,43,4,0.0930232558139535,1.29053073076303,0.0207253886010363,TRUE,0.0338983050847458,1.29053073076303
0.85,4,35,1,0.0285714285714286,0.389635690629262,0.00518134715025907,TRUE,0.00877192982456141,0.389635690629262
0.85,5,27,1,0.037037037037037,0.535905680600214,0.00518134715025907,TRUE,0.00909090909090909,0.535905680600214
0.85,6,20,1,0.05,0.715051841258491,0.00518134715025907,TRUE,0.00938967136150235,0.715051841258491
0.85,7,15,1,0.0666666666666667,0.873362445414847,0.00518134715025907,TRUE,0.00961538461538462,0.873362445414847
0.85,8,11,1,0.0909090909090909,1.8957345971564,0.00518134715025907,TRUE,0.00980392156862746,1.8957345971564
0.85,9,9,1,0.111111111111111,2.02224469160768,0.00518134715025907,TRUE,0.00990099009900991,2.02224469160768
0.85,10,5,1,0.2,2.65604249667995,0.00518134715025907,TRUE,0.0101010101010101,2.65604249667995
0.85,11,4,1,,,0.00518134715025907,FALSE,,
0.85,12,3,1,,,0.00518134715025907,FALSE,,
0.85,13,2,1,,,0.00518134715025907,FALSE,,
0.85,14,1,1,,,0.00518134715025907,FALSE,,
0.85,15,1,1,,,0.00518134715025907,FALSE,,
0.9,1,48,5,0.104166666666667,1.62628069604814,0.0259067357512953,TRUE,0.0414937759336099,1.62628069604814
0.9,2,38,4,0.105263157894737,1.70140365801786,0.0207253886010363,TRUE,0.0346320346320347,1.70140365801786
0.9,3,29,2,0.0689655172413793,1.16346713205352,0.0103626943005181,TRUE,0.018018018018018,1.16346713205352
0.9,4,25,1,0.04,0.578536303153023,0.00518134715025907,TRUE,0.00917431192660551,0.578536303153023
0.9,5,19,1,0.0526315789473684,0.868055555555556,0.00518134715025907,TRUE,0.00943396226415095,0.868055555555556
