tau,lmin,n_regions,n_hit,prop_hit,fold,recall,estimable,F1,fold_cap
0.55,5,53,3,0.0566037735849057,2.08044382801664,0.0833333333333333,TRUE,0.0674157303370787,2.08044382801664
0.55,6,41,3,0.0731707317073171,2.18102508178844,0.0833333333333333,TRUE,0.0779220779220779,2.18102508178844
0.55,7,35,2,0.0571428571428571,1.52033447358419,0.0555555555555556,TRUE,0.0563380281690141,1.52033447358419
0.55,8,31,1,0.032258064516129,0.989609104403761,0.0277777777777778,TRUE,0.0298507462686567,0.989609104403761
0.55,9,21,1,0.0476190476190476,1.20772946859903,0.0277777777777778,TRUE,0.0350877192982456,1.20772946859903
0.55,10,17,1,0.0588235294117647,1.35135135135135,0.0277777777777778,TRUE,0.0377358490566038,1.35135135135135
0.55,11,11,1,0.0909090909090909,1.38121546961326,0.0277777777777778,TRUE,0.0425531914893617,1.38121546961326
0.55,12,11,1,0.0909090909090909,1.36892539356605,0.0277777777777778,TRUE,0.0425531914893617,1.36892539356605
0.55,13,8,1,0.125,1.47383935151069,0.0277777777777778,TRUE,0.0454545454545455,1.47383935151069
0.55,14,6,1,0.166666666666667,1.86567164179104,0.0277777777777778,TRUE,0.0476190476190477,1.86567164179104
0.55,15,4,1,,,0.0277777777777778,FALSE,,
0.6,1,171,10,0.0584795321637427,3.9848575413429,0.222222222222222,TRUE,0.0925925925925926,3.9848575413429
0.6,2,112,5,0.0446428571428571,2.71076172404446,0.138888888888889,TRUE,0.0675675675675675,2.71076172404446
0.6,3,84,4,0.0476190476190476,2.55591054313099,0.111111111111111,TRUE,0.0666666666666666,2.55591054313099
0.6,4,67,3,0.0447761194029851,1.92864030858245,0.0833333333333333,TRUE,0.058252427184466,1.92864030858245
0.6,5,51,3,0.0588235294117647,2.07397165572071,0.0833333333333333,TRUE,0.0689655172413793,2.07397165572071
0.6,6,39,3,0.0769230769230769,2.33553912028026,0.0833333333333333,TRUE,0.08,2.33553912028026
0.6,7,32,1,0.03125,1.08754758020663,0.0277777777777778,TRUE,0.0294117647058824,1.08754758020663
0.6,8,26,1,0.0384615384615385,1.12233445566779,0.0277777777777778,TRUE,0.0322580645161291,1.12233445566779
0.6,9,19,1,0.0526315789473684,1.4609203798393,0.0277777777777778,TRUE,0.0363636363636364,1.4609203798393
0.6,10,17,1,0.0588235294117647,1.48809523809524,0.0277777777777778,TRUE,0.0377358490566038,1.48809523809524
0.6,11,11,1,0.0909090909090909,1.63265306122449,0.0277777777777778,TRUE,0.0425531914893617,1.63265306122449
0.6,12,11,1,0.0909090909090909,1.58604282315623,0.0277777777777778,TRUE,0.0425531914893617,1.58604282315623
0.6,13,8,1,0.125,1.71969045571797,0.0277777777777778,TRUE,0.0454545454545455,1.71969045571797
0.6,14,5,1,0.2,2.41837968561064,0.0277777777777778,TRUE,0.0487804878048781,2.41837968561064
0.6,15,4,1,,,0.0277777777777778,FALSE,,
