tag	cell	method	arm	floor	TP	FP	n_regions	n_detectable_qtn	n_recovered	n_tests	n_eligible_markers	n_eligible_units	frac_markers_retained	frac_dqtn_covered	precision	recall	realised_fdp	precision_ci_lo	precision_ci_hi	recall_ci_lo	recall_ci_hi	fdp_ci_lo	fdp_ci_hi
bgs	V1_c1	emmax	B_floor_filtered_marker	3	88	131	219	143	66	609624	609624	132358	0.393430700442319	0.893470790378007	0.401826484018265	0.461538461538462	0.598173515981735	0.313584949815383	0.535963653754185	0.343065693430657	0.557826826382727	0.464036346245815	0.686415050184617
bgs	V1_c1	emmax	B_floor_filtered_marker	5	62	81	143	143	49	299336	299336	38550	0.193718882571686	0.628865979381443	0.433566433566434	0.342657342657343	0.566433566433567	0.338028169014085	0.583333333333333	0.241121420572708	0.42029216283578	0.416666666666667	0.661971830985916
bgs	V1_c1	emmax	B_floor_filtered_marker	10	25	37	62	143	21	103875	103875	6269	0.0674400946914189	0.286941580756014	0.403225806451613	0.146853146853147	0.596774193548387	0.282602301790281	0.576944444444444	0.0965417771883289	0.197183098591549	0.423055555555556	0.717397698209719
bgs	V1_c1	emmax	B_floor_filtered_marker	20	9	18	27	143	8	40918	40918	1243	0.0264823108918906	0.109965635738832	0.333333333333333	0.0559440559440559	0.666666666666667	0.181818181818182	0.470588235294118	0.0263157894736842	0.0928571428571429	0.529411764705882	0.818181818181818
bgs	V1_c1.5	emmax	B_floor_filtered_marker	1	30	288	318	256	26	1621446	1621446	824393	1	1	0.0943396226415094	0.1015625	0.905660377358491	0.0743238013555351	0.115245210180154	0.0643939393939394	0.140971904875062	0.884754789819846	0.925676198644465
bgs	V1_c1.5	emmax	B_floor_filtered_marker	2	38	336	374	256	35	1104963	1104963	307910	0.681481290332276	0.9975	0.101604278074866	0.13671875	0.898395721925134	0.0774311209439528	0.128212290502793	0.0992063492063492	0.176083871131987	0.871787709497207	0.922568879056047
bgs	V1_c1.5	emmax	B_floor_filtered_marker	3	43	328	371	256	40	790645	790645	150751	0.487730100522708	0.983333333333333	0.115902964959569	0.15625	0.884097035040431	0.0869565217391304	0.147769719887096	0.114893617021277	0.205486498675235	0.852230280112904	0.91304347826087
bgs	V1_c1.5	emmax	B_floor_filtered_marker	5	43	284	327	256	40	469951	469951	54495	0.29002006349893	0.869666666666667	0.131498470948012	0.15625	0.868501529051988	0.0994891101601931	0.166144898281908	0.116190804245764	0.198416279869348	0.833855101718092	0.900510889839807
bgs	V1_c1.5	emmax	B_floor_filtered_marker	10	40	167	207	256	39	209390	209390	12459	0.129264729510638	0.601166666666667	0.193236714975845	0.15234375	0.806763285024155	0.15948275862069	0.223809523809524	0.123989887640449	0.197047804065774	0.776190476190476	0.84051724137931
bgs	V1_c1.5	emmax	B_floor_filtered_marker	20	24	82	106	256	24	84980	84980	2710	0.0524570901203831	0.346333333333333	0.226415094339623	0.09375	0.773584905660377	0.168312450714098	0.297297297297297	0.0599940239043825	0.137781609195402	0.702702702702703	0.831687549285902
bgs	V2_c1	emmax	B_floor_filtered_marker	1	36	63	99	121	29	1551174	1551174	901025	1	1	0.363636363636364	0.239669421487603	0.636363636363636	0.270588235294118	0.43751291322314	0.155036030134294	0.349093075277183	0.56248708677686	0.729411764705882
bgs	V2_c1	emmax	B_floor_filtered_marker	2	39	45	84	121	30	957402	957402	307253	0.61752426444722	0.962962962962963	0.464285714285714	0.247933884297521	0.535714285714286	0.36707805907173	0.545477975632615	0.178847608243524	0.330099377175307	0.454522024367385	0.63292194092827
bgs	V2_c1	emmax	B_floor_filtered_marker	3	34	42	76	121	28	607270	607270	132187	0.392269149630789	0.907407407407407	0.447368421052632	0.231404958677686	0.552631578947369	0.380935613682093	0.517857142857143	0.17031279178338	0.324335874335874	0.482142857142857	0.619064386317907
bgs	V2_c1	emmax	B_floor_filtered_marker	5	29	29	58	121	23	296453	296453	38204	0.192094650139142	0.681481481481482	0.5	0.190082644628099	0.5	0.410714285714286	0.576271186440678	0.10342617152962	0.291002435064935	0.423728813559322	0.589285714285714
bgs	V2_c1	emmax	B_floor_filtered_marker	10	16	7	23	121	16	101849	101849	6116	0.0662856599462138	0.340740740740741	0.695652173913044	0.132231404958678	0.304347826086957	0.533333333333333	0.826086956521739	0.0655737704918033	0.205607476635514	0.173913043478261	0.466666666666667
bgs	V2_c1	emmax	B_floor_filtered_marker	20	8	2	10	121	8	39202	39202	1148	0.0254710176491372	0.103703703703704	0.8	0.0661157024793388	0.2	0.444444444444444	1	0.025	0.108113738738739	0	0.555555555555556
bgs	V2_c1.5	emmax	B_floor_filtered_marker	1	20	249	269	190	18	1623067	1623067	831645	1	1	0.0743494423791822	0.0947368421052632	0.925650557620818	0.0546218487394958	0.095625615618706	0.0742857142857143	0.113209870805837	0.904374384381294	0.945378151260504
bgs	V2_c1.5	emmax	B_floor_filtered_marker	2	21	286	307	190	19	1102958	1102958	311536	0.679611465910304	0.994845360824742	0.0684039087947883	0.1	0.931596091205212	0.0534534399885214	0.0863331556976641	0.0785314649419977	0.120481927710843	0.913666844302336	0.946546560011478
bgs	V2_c1.5	emmax	B_floor_filtered_marker	3	20	268	288	190	18	781542	781542	150828	0.481699353536181	0.973367697594502	0.0694444444444445	0.0947368421052632	0.930555555555556	0.0479008543422709	0.0970201077943615	0.0645161290322581	0.121387283236994	0.902979892205639	0.952099145657729
bgs	V2_c1.5	emmax	B_floor_filtered_marker	5	20	221	241	190	19	459268	459268	53954	0.283271953529065	0.812714776632302	0.0829875518672199	0.1	0.91701244813278	0.0519931034482759	0.122149103565266	0.0618556701030928	0.141031073446328	0.877850896434734	0.948006896551724
bgs	V2_c1.5	emmax	B_floor_filtered_marker	10	15	136	151	190	15	198744	198744	11870	0.122715345132497	0.505154639175258	0.0993377483443709	0.0789473684210526	0.900662251655629	0.0650887573964497	0.133860025309336	0.0438918345705196	0.116959064327485	0.866139974690664	0.93491124260355
bgs	V2_c1.5	emmax	B_floor_filtered_marker	20	6	42	48	190	6	79819	79819	2531	0.0493077474559215	0.225945017182131	0.125	0.0315789473684211	0.875	0.0465116279069768	0.209302325581395	0.0100489949748744	0.0579008567931456	0.790697674418605	0.953488372093023
nobgs	V0.5_c1	emmax	B_floor_filtered_marker	1	150	244	394	204	119	1488756	1488756	889227	1	1	0.380710659898477	0.583333333333333	0.619289340101523	0.33252822731072	0.444099378881988	0.504807692307692	0.670218810444874	0.555900621118012	0.66747177268928
nobgs	V0.5_c1	emmax	B_floor_filtered_marker	2	145	204	349	204	113	890974	890974	291445	0.598619328179086	0.955387205387206	0.415472779369628	0.553921568627451	0.584527220630373	0.366744167820476	0.468558372641509	0.454496473354232	0.644329896907217	0.531441627358491	0.633255832179524
nobgs	V0.5_c1	emmax	B_floor_filtered_marker	3	140	191	331	204	110	549928	549928	120922	0.36971373862631	0.898989898989899	0.422960725075529	0.53921568627451	0.577039274924471	0.354166666666667	0.503049721469437	0.427312775330396	0.628426567517323	0.496950278530563	0.645833333333333
nobgs	V0.5_c1	emmax	B_floor_filtered_marker	5	110	158	268	204	92	262000	262000	33721	0.176435909648208	0.711279461279461	0.41044776119403	0.450980392156863	0.58955223880597	0.340234170591313	0.509617718446602	0.327272727272727	0.548728323699422	0.490382281553398	0.659765829408687
nobgs	V0.5_c1	emmax	B_floor_filtered_marker	10	58	72	130	204	57	89927	89927	5238	0.0606830460442905	0.375420875420876	0.446153846153846	0.279411764705882	0.553846153846154	0.348476430976431	0.560008620689655	0.2	0.34703196347032	0.439991379310345	0.651523569023569
nobgs	V0.5_c1	emmax	B_floor_filtered_marker	20	22	22	44	204	25	38190	38190	1127	0.0257428641503537	0.170875420875421	0.5	0.122549019607843	0.5	0.419983870967742	0.653846153846154	0.0748638112849218	0.175006443298969	0.346153846153846	0.580016129032258
nobgs	V0.5_c1.5	emmax	B_floor_filtered_marker	1	58	312	370	265	53	1518170	1518170	806474	1	1	0.156756756756757	0.2	0.843243243243243	0.0989616385297052	0.239485560966531	0.151724137931034	0.264466025661639	0.760514439033469	0.901038361470295
nobgs	V0.5_c1.5	emmax	B_floor_filtered_marker	2	64	361	425	265	57	1004071	1004071	292375	0.661329586067138	0.971666666666667	0.150588235294118	0.215094339622642	0.849411764705882	0.0919876598451685	0.222598867229716	0.159722222222222	0.289067342458678	0.777401132770284	0.908012340154831
nobgs	V0.5_c1.5	emmax	B_floor_filtered_marker	3	65	353	418	265	58	694355	694355	137517	0.457306068562559	0.945833333333333	0.155502392344498	0.218867924528302	0.844497607655502	0.102737772800667	0.212356066559606	0.166666666666667	0.279543261129324	0.787643933440394	0.897262227199333
nobgs	V0.5_c1.5	emmax	B_floor_filtered_marker	5	69	287	356	265	60	393667	393667	47035	0.259231644863704	0.8375	0.193820224719101	0.226415094339623	0.806179775280899	0.128437590243686	0.274222767648434	0.179100549882168	0.282162557969246	0.725777232351566	0.871562409756314
nobgs	V0.5_c1.5	emmax	B_floor_filtered_marker	10	55	181	236	265	51	163086	163086	9580	0.107351993533077	0.623166666666667	0.233050847457627	0.192452830188679	0.766949152542373	0.158812568505663	0.317948717948718	0.152985074626866	0.237154150197628	0.682051282051282	0.841187431494337
nobgs	V0.5_c1.5	emmax	B_floor_filtered_marker	20	35	76	111	265	36	67319	67319	2052	0.044292618748481	0.358833333333333	0.315315315315315	0.135849056603774	0.684684684684685	0.242183767914013	0.421700133868809	0.0979001976284585	0.182156494049163	0.578299866131191	0.757816232085987
nobgs	V0.5_c2	emmax	B_floor_filtered_marker	1	35	1249	1284	346	33	1553729	1553729	582316	1	1	0.0272585669781931	0.0953757225433526	0.972741433021807	0.0225388461251289	0.0312030145541262	0.0775569703555195	0.112462006079027	0.968796985445874	0.977461153874871
nobgs	V0.5_c2	emmax	B_floor_filtered_marker	2	34	1284	1318	346	32	1213743	1213743	242330	0.780979538317233	0.86	0.0257966616084977	0.092485549132948	0.974203338391502	0.021192365835223	0.0302606940757939	0.0777777777777778	0.10632183908046	0.969739305924206	0.978807634164777
nobgs	V0.5_c2	emmax	B_floor_filtered_marker	3	35	1273	1308	346	33	1018343	1018343	144630	0.655089270978016	0.755333333333333	0.0267584097859327	0.0953757225433526	0.973241590214067	0.0201639255180409	0.034377444414374	0.0710176973345352	0.121546961325967	0.965622555585626	0.979836074481959
nobgs	V0.5_c2	emmax	B_floor_filtered_marker	5	32	1138	1170	346	30	775111	775111	72264	0.498365991293608	0.6735	0.0273504273504274	0.0867052023121387	0.972649572649573	0.0191967892567453	0.0368867600742954	0.0604210073966038	0.116022099447514	0.963113239925705	0.980803210743255
nobgs	V0.5_c2	emmax	B_floor_filtered_marker	10	29	733	762	346	26	475332	475332	25329	0.305298730808876	0.525	0.0380577427821522	0.0751445086705202	0.961942257217848	0.0255100328722093	0.0490201942020828	0.0505952380952381	0.0972683568336802	0.950979805797917	0.974489967127791
nobgs	V0.5_c2	emmax	B_floor_filtered_marker	20	14	251	265	346	14	238379	238379	7193	0.152870259486986	0.315166666666667	0.0528301886792453	0.0404624277456647	0.947169811320755	0.0278880991712592	0.0847506707676199	0.0212105190881626	0.0607734806629834	0.91524932923238	0.972111900828741
nobgs	V1_c1	emmax	B_floor_filtered_marker	1	84	194	278	156	71	1495690	1495690	903412	1	1	0.302158273381295	0.455128205128205	0.697841726618705	0.248502540373798	0.387561824633084	0.3773381085488	0.527281093139989	0.612438175366916	0.751497459626202
nobgs	V1_c1	emmax	B_floor_filtered_marker	2	87	174	261	156	69	885007	885007	292729	0.591669535780024	0.984848484848485	0.333333333333333	0.442307692307692	0.666666666666667	0.280513413921718	0.431048094373866	0.366448463443348	0.506581140350877	0.568951905626134	0.719486586078282
nobgs	V1_c1	emmax	B_floor_filtered_marker	3	80	139	219	156	66	540121	540121	120286	0.361097573336313	0.919191919191919	0.365296803652968	0.423076923076923	0.634703196347032	0.304137635457133	0.473060878243513	0.352555031446541	0.493421052631579	0.526939121756487	0.695862364542867
nobgs	V1_c1	emmax	B_floor_filtered_marker	5	67	100	167	156	54	251211	251211	32700	0.167943823490799	0.69023569023569	0.401197604790419	0.346153846153846	0.598802395209581	0.331071770589487	0.513936403508772	0.261744966442953	0.430379746835443	0.486063596491228	0.668928229410513
nobgs	V1_c1	emmax	B_floor_filtered_marker	10	45	55	100	156	43	84062	84062	4978	0.056177488793605	0.422558922558923	0.45	0.275641025641026	0.55	0.367647058823529	0.558823529411765	0.212903225806452	0.348101265822785	0.441176470588235	0.632352941176471
nobgs	V1_c1	emmax	B_floor_filtered_marker	20	25	14	39	156	29	33867	33867	1000	0.0226032516178263	0.18013468013468	0.641025641025641	0.185897435897436	0.358974358974359	0.518501984126984	0.8	0.0908944281524927	0.2875	0.2	0.481498015873016
nobgs	V1_c1.5	emmax	B_floor_filtered_marker	1	27	218	245	274	33	1508205	1508205	807408	1	1	0.110204081632653	0.12043795620438	0.889795918367347	0.0766129032258065	0.151230493584557	0.0657870726085286	0.191729323308271	0.848769506415443	0.923387096774194
nobgs	V1_c1.5	emmax	B_floor_filtered_marker	2	32	267	299	274	36	991552	991552	290755	0.657419694448112	0.991666666666667	0.107023411371237	0.131386861313869	0.892976588628762	0.0750853242320819	0.135313531353135	0.0716554211261052	0.209882547917567	0.864686468646865	0.924914675767918
nobgs	V1_c1.5	emmax	B_floor_filtered_marker	3	32	246	278	274	35	682730	682730	136344	0.452654634638628	0.934333333333333	0.115107913669065	0.127737226277372	0.884892086330935	0.0829870988783997	0.142336091123984	0.0740651709401709	0.192307692307692	0.857663908876016	0.9170129011216
nobgs	V1_c1.5	emmax	B_floor_filtered_marker	5	29	168	197	274	31	384311	384311	46451	0.254808724975971	0.835666666666667	0.147208121827411	0.113138686131387	0.852791878172589	0.110525588833963	0.179592332078462	0.0682574464784363	0.167347365724532	0.820407667921538	0.889474411166037
nobgs	V1_c1.5	emmax	B_floor_filtered_marker	10	22	104	126	274	26	157111	157111	9466	0.104197365558696	0.555	0.174603174603175	0.0948905109489051	0.825396825396825	0.142857142857143	0.204303037438192	0.051115765795136	0.152955821332682	0.795696962561808	0.857142857142857
nobgs	V1_c1.5	emmax	B_floor_filtered_marker	20	14	43	57	274	16	60927	60927	1930	0.040444535642772	0.284333333333333	0.245614035087719	0.0583941605839416	0.754385964912281	0.169811320754717	0.34486074270557	0.0260586319218241	0.099585857140586	0.65513925729443	0.830188679245283
nobgs	V2_c1	emmax	B_floor_filtered_marker	1	54	101	155	128	49	1488482	1488482	901426	1	1	0.348387096774194	0.3828125	0.651612903225806	0.245962021172105	0.494847964177861	0.308940100430416	0.463414634146342	0.505152035822139	0.754037978827895
nobgs	V2_c1	emmax	B_floor_filtered_marker	2	53	91	144	128	45	878415	878415	291359	0.590134865142537	0.943262411347518	0.368055555555556	0.3515625	0.631944444444445	0.255177331349206	0.511657722122838	0.25	0.44883873527437	0.488342277877162	0.744822668650794
nobgs	V2_c1	emmax	B_floor_filtered_marker	3	52	77	129	128	46	532985	532985	118644	0.358045258127451	0.891843971631206	0.403100775193798	0.359375	0.596899224806202	0.299264956681902	0.54	0.258058215725806	0.464	0.46	0.700735043318098
nobgs	V2_c1	emmax	B_floor_filtered_marker	5	55	69	124	128	43	247641	247641	32140	0.166330371257221	0.696808510638298	0.443548387096774	0.3359375	0.556451612903226	0.373559580969009	0.531919773570174	0.234348958333333	0.448289437958186	0.468080226429826	0.626440419030991
nobgs	V2_c1	emmax	B_floor_filtered_marker	10	36	35	71	128	30	84222	84222	5028	0.0565533039695493	0.480496453900709	0.507042253521127	0.234375	0.492957746478873	0.431573787409701	0.628571428571429	0.159968253968254	0.32	0.371428571428571	0.568426212590299
nobgs	V2_c1	emmax	B_floor_filtered_marker	20	20	19	39	128	20	34738	34738	1095	0.0233759799066732	0.24468085106383	0.512820512820513	0.15625	0.487179487179487	0.318181818181818	0.764705882352941	0.0655531312654794	0.270491803278689	0.235294117647059	0.681818181818182
nobgs	V2_c1.5	emmax	B_floor_filtered_marker	1	21	193	214	196	21	1496487	1496487	812554	1	1	0.0981308411214953	0.107142857142857	0.901869158878505	0.0622142857142857	0.139040878769502	0.0706981879092432	0.144329896907216	0.860959121230498	0.937785714285714
nobgs	V2_c1.5	emmax	B_floor_filtered_marker	2	25	224	249	196	25	974721	974721	290788	0.651287817562053	0.926116838487972	0.100401606425703	0.127551020408163	0.899598393574297	0.0759888888888889	0.130001121076233	0.0931344049247606	0.166666666666667	0.869998878923767	0.924011111111111
nobgs	V2_c1.5	emmax	B_floor_filtered_marker	3	25	214	239	196	24	661903	661903	134379	0.442231124882265	0.859965635738832	0.104602510460251	0.122448979591837	0.895397489539749	0.0794392523364486	0.135928027713205	0.0865371621621622	0.164023199023199	0.864071972286795	0.920560747663551
nobgs	V2_c1.5	emmax	B_floor_filtered_marker	5	25	160	185	196	24	362501	362501	44206	0.242129574193849	0.753436426116839	0.135135135135135	0.122448979591837	0.864864864864865	0.0974271844660194	0.175194811599921	0.0858549783549784	0.164837997054492	0.824805188400079	0.902572815533981
nobgs	V2_c1.5	emmax	B_floor_filtered_marker	10	26	92	118	196	26	145066	145066	8778	0.0968686177548025	0.457903780068729	0.220338983050847	0.13265306122449	0.779661016949153	0.184857363998231	0.259846456692913	0.097079549013467	0.176775568181818	0.740153543307087	0.815142636001769
nobgs	V2_c1.5	emmax	B_floor_filtered_marker	20	18	44	62	196	18	56734	56734	1780	0.0378942037428732	0.236254295532646	0.290322580645161	0.0918367346938776	0.709677419354839	0.203125	0.391325660699062	0.059699780911954	0.139538131739639	0.608674339300938	0.796875
bgs	V0.5_c1	emmax	C_stage1_simes	1	85	55	140	167	79	887607	1543807	887607	1	1	0.607142857142857	0.473053892215569	0.392857142857143	0.523477397207437	0.703703703703704	0.41566265060241	0.523262653898769	0.296296296296296	0.476522602792563
bgs	V0.5_c1	emmax	C_stage1_simes	2	84	76	160	167	77	306715	962915	306715	0.624048986674786	0.954545454545454	0.525	0.461077844311377	0.475	0.421046117769672	0.637183819942861	0.388535031847134	0.519558596092542	0.362816180057139	0.578953882230328
bgs	V0.5_c1	emmax	C_stage1_simes	3	90	84	174	167	80	132597	614679	132597	0.398797461864657	0.900673400673401	0.517241379310345	0.479041916167665	0.482758620689655	0.450495049504951	0.594777993842165	0.394904458598726	0.567255568697023	0.405222006157835	0.54950495049505
bgs	V0.5_c1	emmax	C_stage1_simes	5	83	62	145	167	72	39152	305535	39152	0.19865829567821	0.730639730639731	0.572413793103448	0.431137724550898	0.427586206896552	0.5	0.659589960751911	0.337167227662179	0.524136833046471	0.340410039248089	0.5
bgs	V0.5_c1	emmax	C_stage1_simes	10	53	27	80	167	49	6421	106654	6421	0.0695106747472505	0.393939393939394	0.6625	0.293413173652695	0.3375	0.571387043189369	0.756410256410256	0.222204641350211	0.37716196013289	0.243589743589744	0.428612956810631
bgs	V0.5_c1	emmax	C_stage1_simes	20	22	13	35	167	21	1276	41832	1276	0.0272014586851409	0.131313131313131	0.628571428571429	0.125748502994012	0.371428571428571	0.457142857142857	0.807692307692308	0.0952380952380952	0.159515555232875	0.192307692307692	0.542857142857143
bgs	V0.5_c1.5	emmax	C_stage1_simes	1	24	70	94	281	22	820259	1615784	820259	1	1	0.25531914893617	0.0782918149466192	0.74468085106383	0.19047619047619	0.333333333333333	0.0515419785341054	0.111524163568773	0.666666666666667	0.80952380952381
bgs	V0.5_c1.5	emmax	C_stage1_simes	2	35	157	192	281	32	305864	1101389	305864	0.681824576375512	1	0.182291666666667	0.113879003558719	0.817708333333333	0.153477693402943	0.218579234972678	0.08	0.152671755725191	0.781420765027322	0.846522306597058
bgs	V0.5_c1.5	emmax	C_stage1_simes	3	35	167	202	281	33	150549	790759	150549	0.489796832221647	0.984166666666667	0.173267326732673	0.117437722419929	0.826732673267327	0.145621576178337	0.198214834152334	0.0864977329674263	0.152345565171933	0.801785165847666	0.854378423821663
bgs	V0.5_c1.5	emmax	C_stage1_simes	5	42	153	195	281	39	54958	472598	54958	0.293076401681776	0.896666666666667	0.215384615384615	0.138790035587189	0.784615384615385	0.178895204538404	0.256887287024902	0.103673163418291	0.175782323145604	0.743112712975098	0.821104795461596
bgs	V0.5_c1.5	emmax	C_stage1_simes	10	42	111	153	281	40	12559	210170	12559	0.130621393753192	0.693	0.274509803921569	0.142348754448399	0.725490196078431	0.230769230769231	0.330714326176854	0.102023579702151	0.183530285419088	0.669285673823146	0.769230769230769
bgs	V0.5_c1.5	emmax	C_stage1_simes	20	31	64	95	281	31	2664	84247	2664	0.0524070018903702	0.353	0.326315789473684	0.110320284697509	0.673684210526316	0.261363636363636	0.385546471600688	0.0719119777090391	0.149094979647218	0.614453528399312	0.738636363636364
bgs	V0.5_c2	emmax	C_stage1_simes	1	25	955	980	369	27	629956	1804009	629956	1	1	0.0255102040816327	0.0731707317073171	0.974489795918367	0.017579719094555	0.033120126705653	0.0469613259668508	0.10079575596817	0.966879873294347	0.982420280905445
bgs	V0.5_c2	emmax	C_stage1_simes	2	29	1220	1249	369	31	267574	1441627	267574	0.798952750539752	0.939166666666667	0.0232185748598879	0.0840108401084011	0.976781425140112	0.0156895127993394	0.0306040157998683	0.0533333333333333	0.115683939926938	0.969395984200132	0.984310487200661
bgs	V0.5_c2	emmax	C_stage1_simes	3	31	1266	1297	369	33	165518	1237515	165518	0.685696861591901	0.882833333333334	0.0239013107170393	0.0894308943089431	0.976098689282961	0.017455766289506	0.0303991828225331	0.0600483096714534	0.119047619047619	0.969600817177467	0.982544233710494
bgs	V0.5_c2	emmax	C_stage1_simes	5	38	1293	1331	369	40	86858	972568	86858	0.538709925759864	0.798666666666667	0.02854996243426	0.10840108401084	0.97145003756574	0.023574144486692	0.0333834511715097	0.0821440050229096	0.1340213095271	0.96661654882849	0.976425855513308
bgs	V0.5_c2	emmax	C_stage1_simes	10	39	956	995	369	42	32785	625868	32785	0.34640780530426	0.6	0.0391959798994975	0.113821138211382	0.960804020100502	0.0314032198877839	0.046875	0.0857869965784368	0.140112433862434	0.953125	0.968596780112216
bgs	V0.5_c2	emmax	C_stage1_simes	20	23	454	477	369	27	10228	328400	10228	0.181568944305842	0.388666666666667	0.0482180293501048	0.0731707317073171	0.951781970649895	0.0340897001934236	0.0645919789780647	0.0536146982379305	0.0932650040030816	0.935408021021935	0.965910299806576
bgs	V1_c1	emmax	C_stage1_simes	1	80	55	135	143	69	900129	1552470	900129	1	1	0.592592592592593	0.482517482517483	0.407407407407407	0.5	0.717005321722303	0.377618904274533	0.579710144927536	0.282994678277697	0.5
bgs	V1_c1	emmax	C_stage1_simes	2	86	64	150	143	72	307433	959774	307433	0.618568237752791	0.991408934707904	0.573333333333333	0.503496503496504	0.426666666666667	0.491788898475697	0.674418604651163	0.408770090845563	0.59443095072866	0.325581395348837	0.508211101524303
bgs	V1_c1	emmax	C_stage1_simes	3	76	61	137	143	62	132358	609624	132358	0.393430700442319	0.893470790378007	0.554744525547445	0.433566433566434	0.445255474452555	0.490309414088216	0.644633892021318	0.323706692540704	0.523446800595238	0.355366107978682	0.509690585911784
bgs	V1_c1	emmax	C_stage1_simes	5	56	42	98	143	47	38550	299336	38550	0.193718882571686	0.628865979381443	0.571428571428571	0.328671328671329	0.428571428571429	0.456512204424104	0.727300785634119	0.231279434850863	0.402905093144028	0.272699214365881	0.543487795575896
bgs	V1_c1	emmax	C_stage1_simes	10	24	25	49	143	21	6269	103875	6269	0.0674400946914189	0.286941580756014	0.489795918367347	0.146853146853147	0.510204081632653	0.338703473945409	0.677448156682028	0.0965417771883289	0.197183098591549	0.322551843317972	0.66129652605459
bgs	V1_c1	emmax	C_stage1_simes	20	8	14	22	143	8	1243	40918	1243	0.0264823108918906	0.109965635738832	0.363636363636364	0.0559440559440559	0.636363636363636	0.227272727272727	0.478260869565217	0.0263157894736842	0.0928571428571429	0.521739130434783	0.772727272727273
bgs	V1_c1.5	emmax	C_stage1_simes	1	18	112	130	256	18	824393	1621446	824393	1	1	0.138461538461538	0.0703125	0.861538461538462	0.0977443609022556	0.184873949579832	0.0405405405405405	0.105733470025782	0.815126050420168	0.902255639097744
bgs	V1_c1.5	emmax	C_stage1_simes	2	20	164	184	256	20	307910	1104963	307910	0.681481290332276	0.9975	0.108695652173913	0.078125	0.891304347826087	0.0711092896174864	0.155406280632965	0.0461524822695036	0.113447671645077	0.844593719367035	0.928890710382514
bgs	V1_c1.5	emmax	C_stage1_simes	3	25	184	209	256	25	150751	790645	150751	0.487730100522708	0.983333333333333	0.119617224880383	0.09765625	0.880382775119617	0.0772279549718574	0.158415841584158	0.0535680207197383	0.150629047973864	0.841584158415842	0.922772045028142
bgs	V1_c1.5	emmax	C_stage1_simes	5	26	180	206	256	24	54495	469951	54495	0.29002006349893	0.869666666666667	0.12621359223301	0.09375	0.87378640776699	0.0919540229885057	0.157906644439152	0.0613718411552347	0.127194976076555	0.842093355560848	0.908045977011494
bgs	V1_c1.5	emmax	C_stage1_simes	10	26	113	139	256	26	12459	209390	12459	0.129264729510638	0.601166666666667	0.18705035971223	0.1015625	0.81294964028777	0.153846153846154	0.220705200678349	0.0696803619821912	0.142180638288621	0.779294799321651	0.846153846153846
bgs	V1_c1.5	emmax	C_stage1_simes	20	18	68	86	256	18	2710	84980	2710	0.0524570901203831	0.346333333333333	0.209302325581395	0.0703125	0.790697674418605	0.128571428571429	0.289866760168303	0.0357079533941236	0.116469015073748	0.710133239831697	0.871428571428572
bgs	V2_c1	emmax	C_stage1_simes	1	26	45	71	121	23	901025	1551174	901025	1	1	0.366197183098592	0.190082644628099	0.633802816901409	0.23728813559322	0.469956854444806	0.115694532739987	0.289719626168224	0.530043145555194	0.76271186440678
bgs	V2_c1	emmax	C_stage1_simes	2	35	35	70	121	28	307253	957402	307253	0.61752426444722	0.962962962962963	0.5	0.231404958677686	0.5	0.367610811930406	0.623417207792208	0.170542635658915	0.300020325203252	0.376582792207792	0.632389188069594
bgs	V2_c1	emmax	C_stage1_simes	3	27	30	57	121	24	132187	607270	132187	0.392269149630789	0.907407407407407	0.473684210526316	0.198347107438017	0.526315789473684	0.366634615384615	0.578947368421053	0.139068248712288	0.28184819897084	0.421052631578947	0.633365384615385
bgs	V2_c1	emmax	C_stage1_simes	5	27	16	43	121	22	38204	296453	38204	0.192094650139142	0.681481481481482	0.627906976744186	0.181818181818182	0.372093023255814	0.5	0.727272727272727	0.100755813953488	0.285774818401937	0.272727272727273	0.5
bgs	V2_c1	emmax	C_stage1_simes	10	16	4	20	121	16	6116	101849	6116	0.0662856599462138	0.340740740740741	0.8	0.132231404958678	0.2	0.529411764705882	0.962996031746032	0.0655737704918033	0.205607476635514	0.0370039682539683	0.470588235294118
bgs	V2_c1	emmax	C_stage1_simes	20	8	2	10	121	8	1148	39202	1148	0.0254710176491372	0.103703703703704	0.8	0.0661157024793388	0.2	0.444444444444444	1	0.025	0.108113738738739	0	0.555555555555556
bgs	V2_c1.5	emmax	C_stage1_simes	1	11	112	123	190	10	831645	1623067	831645	1	1	0.0894308943089431	0.0526315789473684	0.910569105691057	0.048	0.141179667519182	0.0287315270935961	0.0748663101604278	0.858820332480818	0.952
bgs	V2_c1.5	emmax	C_stage1_simes	2	17	159	176	190	16	311536	1102958	311536	0.679611465910304	0.994845360824742	0.0965909090909091	0.0842105263157895	0.903409090909091	0.0648619482792145	0.134977444965716	0.0601092896174863	0.106800632196884	0.865022555034284	0.935138051720785
bgs	V2_c1.5	emmax	C_stage1_simes	3	16	171	187	190	15	150828	781542	150828	0.481699353536181	0.973367697594502	0.0855614973262032	0.0789473684210526	0.914438502673797	0.0552424033149171	0.120880398671096	0.0515434462444772	0.101697452552522	0.879119601328904	0.944757596685083
