tag	cell	method	n_tested	n_significant	TP	FP	FN	n_detectable_qtn	n_recovered	coverage	precision	precision_ci_lo	precision_ci_hi	recall	recall_ci_lo	recall_ci_hi
nobgs	V2_c1.5	emmax_snp_region	1496487	213	21	192	175	196	21	0.918367346938776	0.0985915492957746	0.0615350877192982	0.141463414634146	0.107142857142857	0.0714188134270102	0.142105931071333
nobgs	V2_c1.5	emmax_simes_region	290788	137	16	121	180	196	16	0.918367346938776	0.116788321167883	0.0624902950310559	0.173923015556442	0.0816326530612245	0.0461479591836735	0.118227925207903
nobgs	V2_c1.5	emmax_consensus_region	290788	178	17	161	179	196	17	0.918367346938776	0.0955056179775281	0.0575872391592976	0.13089161057093	0.086734693877551	0.0569874739597244	0.111111111111111
nobgs	V2_c1.5	lfmm_snp_region	1496487	642	34	608	163	196	33	0.918367346938776	0.0529595015576324	0.037087233641029	0.0698846910161386	0.168367346938776	0.121948124303578	0.216666666666667
nobgs	V2_c1.5	lfmm_simes_region	290788	434	31	403	166	196	30	0.918367346938776	0.0714285714285714	0.0504175255007664	0.0925057957393483	0.153061224489796	0.11340206185567	0.197941125690608
bgs	V0.5_c1	emmax_snp_region	1543807	295	109	186	76	167	91	0.958083832335329	0.369491525423729	0.311825467941059	0.447394174939127	0.544910179640719	0.47095825426945	0.619883040935673
bgs	V0.5_c1	emmax_simes_region	306715	160	84	76	90	167	77	0.958083832335329	0.525	0.421033562166285	0.637798669562856	0.461077844311377	0.386075949367089	0.517857142857143
bgs	V0.5_c1	emmax_consensus_region	306715	163	85	78	88	167	79	0.958083832335329	0.521472392638037	0.431916234247591	0.636363636363636	0.473053892215569	0.403726708074534	0.540709644322845
bgs	V0.5_c1	lfmm_snp_region	1543807	402	156	246	64	167	103	0.958083832335329	0.388059701492537	0.353210302733455	0.436467979145592	0.616766467065868	0.553459119496855	0.674698795180723
bgs	V0.5_c1	lfmm_simes_region	306715	221	119	102	73	167	94	0.958083832335329	0.538461538461538	0.462834056070996	0.62805107856355	0.562874251497006	0.490439615336581	0.625
bgs	V0.5_c1.5	emmax_snp_region	1615784	323	49	274	236	281	45	1	0.151702786377709	0.125999881970088	0.184032346491228	0.160142348754448	0.117445018909997	0.199234423378717
bgs	V0.5_c1.5	emmax_simes_region	305864	192	35	157	249	281	32	1	0.182291666666667	0.154245090016367	0.216757680840031	0.113879003558719	0.0799965277777778	0.153291506055387
